AbnormalResources,AntiDebug,BrowserReferences,CompanyName,CryptoUsed,DomainNames,Dropper,FileSize,Filename,HidingImports,IllegitimatePrograms,MalwareFunctions,MalwareType,MatchingCompiler,Overlay,PEiDSignature,Packed,PossibleCompilersCount,UndesirableBehavior,WindowsNativeAPI
False,True,False,unknown,False,False,False,23424,7531448aa380c14806bbeea76595d106b5de0e2348b70f12db3e37b1ed7f253a,False,True,False,farfli,unknown,False,False,True,0,True,True
False,True,False,unknown,False,False,False,29888,6ac90ab89c10ef17fb2eb04a3cafa9a5857d7d353d0ded18039fabbca399d0bb,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,33888,6ac7ba4ebc909a20e1a0be2e4a47ee91b0ccb2da430e90c174b01f31d46524de,False,True,False,hmir,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,29088,726cf3b1acda9ecfb36776e1ad8fd960295aa24dca1d1b0c42147e06ff462383,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,True,False,221062,726bddb381f5d8362909573d45705a4bbf0ba4d04c7383c9750e48bb7c9f716c,False,False,False,mofksys,Microsoft Visual Basic v5.0 - v6.0,True,False,False,1,False,False
False,False,False,unknown,True,False,False,270957,7265626fa9035d213a06fc28bb1ce43693070d30ca3a64537cd3d0055dd3004b,True,False,False,unruy,unknown,True,False,False,3,False,False
True,False,False,unknown,False,False,False,89388,726f00a0e737305409039be22254c9e312a3a35e89e3f8c9686fb35eecefa3a8,True,False,False,bancos,unknown,False,True,False,0,False,False
False,False,False,unknown,False,False,False,75873,63bfe6c0a14f93dba4f54ebd9fd00f8177d267d84dffdac71c354ee0e4d970e3,False,False,False,dnschanger,unknown,True,False,False,0,False,False
False,True,False,unknown,False,False,False,23392,54b076c1be9fe370c3831451b07596779a842a06ed7b791b0e5e65ff022e7eeb,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,29184,54b757d23a24ac04912b851ff2b06aea7f39a0d5ca10e4958feadbcec72e4a12,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,Xceed Software Inc.     1-450-442-2626     info@xceedsoft.com     www.xceedsoft.com,False,True,False,711350,727bd8dc6740befb1a7ca4a830e377fa1dfc8a40f80e1e01a4caee327914906a,False,False,False,xtreme,Microsoft Visual Basic v5.0 - v6.0,True,False,False,1,False,False
False,False,False,unknown,False,True,False,221150,72772d45f47c2dbd034796605552c78a163016ff65d47a501838a749979d6fcf,False,False,False,swisyn,Microsoft Visual Basic v5.0 - v6.0,True,False,False,1,False,False
False,False,False,unknown,False,True,False,221106,49a5a5cd4414ba446b916cfbb860c96ab540544fb0414111dbb0b753ecbf2b60,False,False,False,mofksys,Microsoft Visual Basic v5.0 - v6.0,True,False,False,1,False,False
False,True,False,unknown,False,False,False,23936,59dc33d4b22fee52ffc46942b8452b0525bc1eaff25918721d45e392efa4afbe,False,True,False,cinmus,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,23936,59d47aba2ee2d9787242fe847a00d56e37a9dc8f0ff12baaddf61dedb8e4cc08,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,29504,7e6c94e99be033e66c52394698ebf9ee32e006c59e1917abaa01b1170a59d88c,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,True,False,221148,7dd7a1597fc71ded2b5a8e86af54bdc1638f23226ba1c89b6be7c4f833c1b5f2,False,False,False,mofksys,Microsoft Visual Basic v5.0 - v6.0,True,False,False,1,False,False
False,False,False,unknown,False,False,False,401408,4fb6ac9e035b51e95e06e60f519170b77f2a2e2e2a896b1f35e43fcb9d6514d0,False,False,False,winwebsec,unknown,True,False,False,0,False,False
False,True,False,unknown,False,False,False,47136,4fbb834a65f94cce3fe08d408401c30ad18c4e92122da38d24e0b3173cd37926,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,143872,4fb3ecdf06550c6ae2a5c2816ba4e4d2397629ca06cb09f8a9faf10bb2bd68f5,False,False,False,razy,unknown,False,False,False,2,True,False
False,True,False,unknown,False,False,False,46432,7839ade7d08030d263cfad5aaf2ddbc1a477ac91b5463d86ab0390f4b4ca0bef,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,28160,783f50891ef5b506e03daf0f36e66baffa1258d57986929ea705e79a85b538fa,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,17248,4ae9467f829ef91db60f64858051c0a63be64a6edff2d2493fbd6611ea676bc3,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,Microsoft,False,True,False,211964,4ae5f4ea17a2577a37bd48a7bf0d9422b2e2ead4dc668ef2edc8747bc93cdc46,False,False,False,mofksys,unknown,True,True,False,2,False,False
False,False,False,Microsoft,False,True,False,211835,4ae24896f6662f6fce2944997dae476ae57ad6e34a083f50db11e201fc12e5e8,False,False,False,mofksys,unknown,True,True,False,2,False,False
False,True,False,unknown,False,False,False,47840,6ea67f5ee768eea897de3a6ff9bbb3175b75a706611a6ef5f16d646dee602b0b,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,XXX,False,False,False,28672,75ce75dee6c76bc90e27d01cc3f242cb8a9913d17c347e13e6d2afb6579c3f2d,False,False,False,filerepmalware,unknown,False,False,False,3,False,False
False,False,False,unknown,False,False,False,89819,5f56a008d8a08dd6e8da6555a3cb0846b2384a63c4d77b5f416a07e553c648ca,True,False,False,worm,unknown,True,True,True,0,False,False
False,False,False,unknown,False,True,False,8192,5f5c47f866d89613c4b93a8e5555d037fd79dcc19fa9c39fa9d5c27bde019847,True,False,False,femad,unknown,False,True,True,0,False,False
False,True,False,unknown,False,False,False,19840,736380cd7eabf1b61389357ee3643af05ae8917ffdaa16e2222376893f6b923e,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,28768,7360de726e45ef442fe4072e3a7da094affda2c56e2d521457a2cb977d8c0f69,False,True,False,koutodoor,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,26080,73659a1380400ddf801797bfc70e014fb9cfea166d3f3d6cbe54d008488cbd14,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,642560,4c8730c1858baa09118c95fd7f36a8eb1c602c3de9ba24778c4de822b81c610a,False,False,False,potentially,unknown,False,False,False,0,False,False
False,False,False,Microsoft,False,True,False,211903,4c86f186ba5ae2ba797939379d7fe34ed7d2ea3375f4f887e973326acc093c7f,False,False,False,swisyn,unknown,True,True,False,2,False,False
False,False,False,unknown,False,True,False,423325,4c82fee412f9840e5c9b166cea9c7eeb4a4a28c961a581cdb7b1b993b670f969,True,False,False,picsys,unknown,True,True,True,4,True,False
False,False,False,unknown,False,False,False,28000,4c8e4e92577131489b3653da9b1b747def5e43d7ff9a50845dc4d48b1762362a,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,unknown,False,True,False,221145,581fb8bab222efb36c0f3112c9f1382c993cfc54884623a72c32274d6e483a1c,False,False,False,mofksys,Microsoft Visual Basic v5.0 - v6.0,True,False,False,1,False,False
False,False,False,unknown,False,False,False,316491,65a5beabecd6ab59c2b7e80f110e22b3459abc49cb9ca810c4b0dd46dbbe2bc9,True,False,False,adware,unknown,True,True,True,0,False,False
False,True,False,unknown,False,False,False,25152,7f5d6bc1dfad3ac2ba3667f8a22ba8eebd67b59e8916ab5715f47a413983c35e,False,True,False,farfli,unknown,False,False,True,0,True,True
False,True,False,unknown,False,False,False,23136,7f5e1208878e53c529195311ee11cf5b2dc600dc6a62ae0ae080ce66a277e883,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,28736,6cf273e0c0e4c4f1bbfe7060bf5bda07c136ecb87f3103eaa74cc43c08f73767,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,25440,6cfc1c6e996b65a78b99212a751066c1c0f177bbd72f0206fd0d243582eca311,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,28640,74d7578969835c70b22569810877c3d7f2b7b870322dcd96849c95c404c7b26b,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,128640,74da9da9dd9ebe57c46d2ae495e5ebac92554e6acc39bce965bc43da1466b509,False,True,False,worm,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,28544,74d7941b8f2620564bfe64319a89869c31b1c57d4d4435fa33b4b8617d1e5d22,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,47136,75fff7d0ef8c72b8ee97edf8a06c998f1ab40ff6d02fc50f58d64e0584984035,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,True,False,24576,75f0d2775267da5c2ecc2a3c5ed9146c49b4738065dd4f9e8eae68a11767a58d,False,False,False,downloader,unknown,False,False,False,3,False,False
False,True,False,unknown,False,False,False,47776,60389c648835f7df1c5d4ca3840aeec945a0bda38762fac4c32ea5c64c2c0cff,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,28640,603a7b40f2969e5de743fc438699846389b2821b35215f78554dd5255ddb8005,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,1227800,60312ed79760a15fcc4282e0a526432a62cdc9165791825aab526b0c1fae9451,True,False,True,virus,unknown,True,False,False,3,False,False
False,True,False,unknown,False,False,False,45152,5ecf4b54a3628f0aebc9fb8f46fe22978662aa87fd367fcdf1dc214d715acb4b,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,168740,4ed084432b6cfcb68eb7d24c3fdcff8bfa5f845ac26f3de14621fcffba1ae6cd,False,True,False,cinmus,Microsoft Visual C++,True,False,True,1,False,True
False,False,False,fox,False,False,False,379392,4ed377321c60c79467e8622962e4078ec2f6569c4994ba2ef5bba8737161d2be,False,False,False,vbkrypt,unknown,False,True,True,0,False,False
False,True,False,unknown,False,False,False,50752,4ed2ae43fe6103e14621b18512f3e340f5f31a3e63fa1035a76e3abb412e1d19,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,28576,6a3f47fc3b5019943449687819cbe513accd46417cdeb42bf3279e9398e470e5,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,29120,6a3aee2eea00bedb203b6f54075145dd662b4d20eb2afa90197756ae7c6a54a0,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,514560,6a3f41b391e76bc541b5b774d9c58a9319852969aae6eb478b4c807a0354010b,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,False,unknown,False,True,False,82724,6a3044ed5c30f6d4dd6195d0ccd1749548af25f533cd251878dda6163863fbaf,True,False,False,obfuscated,unknown,True,False,False,0,False,False
False,True,False,unknown,False,False,False,47968,7577b480b4729437a0c9970366cd9dc03fd398fbc481c123b5b96b32b9295244,False,True,False,farfli,unknown,False,False,True,0,False,True
True,False,False,unknown,False,False,False,27136,7bfb06965fe43caee6210a4daa563ef583867e4a4c8d7d3f0570759a1ecaff83,True,False,False,femad,unknown,False,True,True,0,False,False
False,True,False,unknown,False,False,False,50752,7bf52753ae76ea55967f62e8b361467b4290c5311e9b0ebf9f5b6b32e7edc479,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,28544,7bf208fb2765a961fdd3e3a4e73782b19b75fe604bd106d43ccfe945a7c71ec4,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,51680,7bf3018e2108a1ca2b42a53ac189e469fb2f8c7ec9298ea8987bc00e7e0977b8,False,True,False,farfli,unknown,False,False,True,0,False,True
True,False,False,unknown,False,False,False,19608,6168647f104d603e2d60a1c7af2f7db57020c4536e3084932506f76ebb7bf6c6,False,False,False,onlinegames,unknown,False,True,True,0,False,False
False,True,False,unknown,False,False,False,27168,616086c1fa0a64207acba8b173dc56e0bc45bad7cd584d9bfd452fc1664502dd,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,29024,616f1240687ae2584c5ad8bf59bd146d6d0312fdd9b2e3acb6405a65b38a2759,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,29696,494811cf42c6d9e53300b47abe6410a388d8eca664a725d8e13fc9106ed199d5,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,25568,4947c9857cb117db20cf3c2a25ef56dbe6e4fbd884224b6d788a48c242d00916,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,Company,False,False,False,45056,68728c4cce3d2c3bd9f259520e8aeb023a4c0e9be5a468fb51a589cb1d3314c6,False,False,False,notpa,unknown,False,True,True,4,False,False
False,False,False,unknown,False,False,False,29088,687dfa3a37fd7a71ab8e301d5826b8c43491e2a4c922024639010ea06ec44ddf,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,51776,687811754e944a6d3a1179729a2fa919e4ac9073ddd8dc3c39572fef03be7f48,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,Microsoft,False,False,False,247296,687c618c2ab760e30123366a5fe2dd1612413bc5f178a22c657833499684edba,True,True,False,bancos,unknown,False,True,True,0,False,False
False,False,False,unknown,False,True,False,65536,4a3bdc730591ef3f4c0f3972f028ca693bf3e183aeb29a527f5d647f2ddf95e4,True,True,False,dloader,unknown,True,False,False,4,False,False
False,False,False,unknown,True,False,False,765959,4a33645c5504a6647656e39e1dfaf3dac6ef4b9569632245089f122a32fc5aa8,True,False,False,dialer,Microsoft Visual C++ 8,True,True,True,1,True,False
False,False,False,Microsoft,False,True,False,211830,4a35d3ec348514ac3b915cc187e2aa0793771290c2f32b4dcf34eb46065f9ccd,False,False,False,swisyn,unknown,True,True,False,2,False,False
False,True,False,unknown,False,False,False,9152,4a38356a0d839a07bc68e87e11c80d4c973594d47e7e8f7a8127b58babb38f56,False,True,False,rootkit,unknown,True,False,True,2,False,True
False,False,False,Microsoft,False,True,False,211811,4a3cb6364c9c7df19010b9d6a7f05fe783ea9731124bd504a5099fd9a85c7c9a,False,False,False,swisyn,unknown,True,True,False,2,False,False
False,False,False,system,False,False,False,330760,540b7afbc9848fde6a770905cb2da07a0dc40b41ae9fcbde75903637ed416b71,True,False,False,elzob,unknown,True,True,True,0,True,False
False,True,False,unknown,False,False,False,48224,54036c14715768767e4dfd6758230e48a2f2f01c28f426844fbe83561134641a,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,88254,69eb6b9d19ec2cfe692b88ebbdfb62784317d2f23576f74cf42b881e63be894f,False,False,False,bifrose,unknown,True,False,True,0,False,False
False,False,False,unknown,False,True,False,36864,4eef72a0d056cf4d45d930d2df73dc826f28938c01a421146f1cd7bac979b71e,True,False,False,homac,unknown,False,False,True,2,False,False
False,True,False,unknown,False,False,False,45600,4eec5ae5a14ea030a47a9a2612d8eda72e903190ec6f26f4c379f012e4e465c1,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,7131324,4eed7a7900eca70bceabc8097ac73452f459adad92acddc762b2cf0b35dcd643,True,False,True,,unknown,True,False,True,0,True,False
False,False,False,unknown,False,False,False,59904,566535500b258cfc14a70f273e9b84600ce8b94a6e7a07a66aea44e9cfbbe9c3,True,False,False,obfuscated,Microsoft Visual C# v7.0 / Basic .NET,False,False,True,1,False,False
True,False,False,unknown,False,False,False,384798,5666799f4548ddee4ab48c65ea9b89eb89f40f43b4a98c061c71714afcdc3337,True,False,False,pcclient2,unknown,True,True,True,0,False,False
False,False,False,unknown,False,False,False,28608,56679b0036899d7f61fd144b56540c4622d13bace213b1427fa25ca88e73daf9,False,True,False,farfli,unknown,False,False,True,2,False,True
False,False,False,Xceed Software Inc.     1-450-442-2626     info@xceedsoft.com     www.xceedsoft.com,False,True,False,307200,4cadf6a3e6556f3a66d7034bae699cf8e5dba6dd545a946afe84200a29e755f3,False,False,False,barys,Microsoft Visual Basic v5.0 - v6.0,False,False,True,1,False,False
False,False,False,unknown,False,False,False,241152,4ca546096c349e0b9a4d59ce760abe607563a6b281e8ab6748446b0670172d98,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,False,unknown,False,False,False,28608,58ad22752dd4dcbdb96644ddd93bb1f9d87111c344c5355b9680e9b74bc1f028,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,28768,58a48271dc997aeb7dcd325801f154b5a3402933f4057de8f9cc83405e2c4f5b,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,526336,58ac529b4280bccad9431ccb0ceb7ec7b15b0e11cfe12c1544885c31a4d1e193,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,False,unknown,False,False,False,675840,67bfacfe0cf48bfa239b32439e732b2701d0c311e0518b77d049070bfbbcc602,False,False,False,bublik,unknown,False,False,False,3,True,False
False,False,False,unknown,False,False,False,28672,67b7d643dde60d15bb61704f78f71f1b3e3b3262edde1c8284a5889d9977cfb7,False,True,False,koutodoor,unknown,False,False,True,0,False,True
False,False,False,unknown,True,False,False,130576,7c5d36e31ace733e782e95e0abdea44cdfaadf4a05c5c4eafa1caec7abe69bfd,True,False,False,hiwakxkrpef,unknown,False,False,True,0,False,False
False,True,False,unknown,False,False,False,22016,76d4f16cd5491f5c8cd2a924f9f7307c085fc7714a144dbe86ace108e357c33f,False,True,False,farfli,unknown,False,False,True,0,True,True
False,True,False,unknown,False,False,False,4992,76db367223afddd94d08b6954311f35cd18b9e6d7b582d32d59a00ec4a208bed,False,True,False,rootkit,MASM/TASM - sig1(h),False,False,True,1,True,True
False,True,False,unknown,False,False,False,23648,76da09d364dac6fc54d36f9848ccc8a6d69689024d219f76c564485351c0e6ea,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,20320,76d693a463d3e7d679e9c315aa2c3f4e6015bd059ff325a4ebed6d7c4bef84f3,False,True,False,rootkit,unknown,False,False,True,0,False,True
